f_Hz,omega_rad_s,ReZ_ohm,ImZ_ohm,absZ_ohm,phase_deg,I_amp_A,V_rms_V,I_rms_A,S_VA,P_W,Q_var,pf
10.881252618321271,68.36892657514562,50.0,-14626.514050046657,14626.5995110351,-89.80413803269762,6.836859102114239e-05,0.7071067811865475,4.834389433121949e-05,3.418429551057119e-05,1.168566059554009e-07,-3.418409577695017e-05,0.0034184295510569767
10.923105175473182,68.63189394731039,50.0,-14570.47154636792,14570.557336063615,-89.80338469338518,6.863155450649084e-05,0.7071067811865475,4.8529837594913826e-05,3.4315777253245414e-05,1.1775725684943933e-07,-3.43155752060608e-05,0.003431577725324652
10.965118710097226,68.89587277076286,50.0,-14514.643772625372,14514.729892292604,-89.80262845655608,6.88955293981051e-05,0.7071067811865475,4.8716496030837254e-05,3.4447764699052545e-05,1.1866484927612553e-07,-3.444756031150591e-05,0.0034447764699051518
11.007293841360985,69.1608669358477,50.0,-14459.029906066347,14459.116356974275,-89.80186931106613,6.916051958580827e-05,0.7071067811865475,4.8903872389510054e-05,3.4580259792904126e-05,1.19579436734471e-07,-3.458005303788663e-05,0.0034580259792903216
11.049631190813543,69.42688034787292,50.0,-14403.62912709061,14403.715910513267,-89.80110724572839,6.942652897438087e-05,0.7071067811865475,4.909196943202903e-05,3.471326448719043e-05,1.2050107313576443e-07,-3.471305533727922e-05,0.003471326448719066
11.092131382394648,69.69391692716765,50.0,-14348.440619238252,14348.527736454573,-89.80034224931288,6.969356148361835e-05,0.7071067811865475,4.928078993010811e-05,3.4846780741809166e-05,1.2142981280677175e-07,-3.484656916926377e-05,0.003484678074180903
11.134795042443901,69.96198060913962,50.0,-14293.463569177702,14293.551021471541,-89.7995743105464,6.996162104838862e-05,0.7071067811865475,4.947033666611909e-05,3.4980810524194304e-05,1.2236571049296114e-07,-3.498059650095291e-05,0.0034980810524195115
11.177622799710011,70.23107534433349,50.0,-14238.697166693675,14238.784955353827,-89.79880341811244,7.023071161869025e-05,0.7071067811865475,4.9660612433132727e-05,3.511535580934512e-05,1.2330882136168293e-07,-3.511513930702088e-05,0.0035115355809342873
11.220615285360026,70.5012050984888,50.0,-14184.140604675296,14184.228730995508,-89.79802956065092,7.05008371597104e-05,0.7071067811865475,4.985162003495976e-05,3.5250418579855194e-05,1.242592010054975e-07,-3.525019956973245e-05,0.0035250418579854475
11.263773132988653,70.77237385259848,50.0,-14129.793079104184,14129.881544383183,-89.7972527267581,7.077200165188316e-05,0.7071067811865475,5.004336228619212e-05,3.538600082594157e-05,1.2521690544535706e-07,-3.538577927897206e-05,0.0035386000825942507
11.307096978627603,71.04458560296764,50.0,-14075.653789042579,14075.742594584088,-89.79647290498642,7.104420909094836e-05,0.7071067811865475,5.023584201224455e-05,3.5522104545474176e-05,1.2618199113396038e-07,-3.5521880432273156e-05,0.0035522104545474367
11.350587460754946,71.31784436127232,50.0,-14021.721936621572,14021.81108373432,-89.79569008384424,7.131746348801027e-05,0.7071067811865475,5.0429062049396065e-05,3.565873174400513e-05,1.271545149590935e-07,-3.5658505034847496e-05,0.003565873174400557
11.394245220304528,71.59215415461864,50.0,-13967.996727029335,13968.086217027094,-89.79490425179576,7.159176886959649e-05,0.7071067811865475,5.062302524483165e-05,3.5795884434798245e-05,1.2813453424693245e-07,-3.57956550996146e-05,0.003579588443479526
